Country,Year,ISO_Code,Population,GDP,Cement_CO2,Cement_CO2_Per_Capita,CO2,CO2_Growth_Abs,CO2_Growth_Prct,CO2_Including_luc,CO2_Including_luc_Growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,
Turkey,2003,TUR,66867324,8.72922E+11,16.022,0.24,236.683,15.535,7.025,276.218,60.273,27.911,4.131,0.316,0.303,3.54,0.271,0.26,91.996,1.376,351.223,4980.049,11394.211,2183.674,2.799,300.64,6637.849,2097.377,44.336,13613.353,1.043,0.145,0.002,43.193,0.646,4.232,3.589,39.535,0.591,37.02,0.554,24.8,0.371,81.859,1.224,0.052,3.468,910.288,1.88,0.856,0.829,0.875,1.687,0.442,0.64,0.394,0.024,0.22,1.009,0.528,0.945,0.048,0.85,0.699,0.766,1.574,0.501,0.002,0.003,0.006,0.001,239.99,282.95,8.56,3.617
Turkey,2004,TUR,67785080,9.57901E+11,17.207,0.254,244.689,8.005,3.382,261.47,-14.748,-5.339,3.857,0.273,0.268,3.61,0.255,0.251,93.373,1.377,368.431,5224.737,11655.68,2277.047,2.939,345.007,6654.63,2183.219,48.093,14380.439,1.018,0.14,0.002,44.368,0.655,4.263,3.629,16.781,0.248,37.08,0.547,24.97,0.368,85.843,1.266,0.055,3.757,974.779,1.89,0.854,0.769,0.859,1.695,0.453,0.643,0.403,0.025,0.243,1.003,0.535,0.977,0.043,0.844,0.313,0.777,1.626,0.505,0.002,0.004,0.006,0.001,246,288.96,32.588,13.318
Turkey,2005,TUR,68704712,1.04662E+12,19.117,0.278,264.769,20.08,8.206,255.352,-6.118,-2.34,3.717,0.244,0.256,3.854,0.253,0.266,102.076,1.486,387.548,5489.506,11911.033,2379.123,3.081,399.866,6645.214,2267.666,52.223,14507.764,0.952,0.142,0.002,54.859,0.798,4.387,3.762,-9.416,-0.137,38.45,0.56,25.38,0.369,84.446,1.229,0.06,4.129,996.752,1.982,0.894,0.744,0.884,1.708,0.464,0.645,0.412,0.025,0.271,0.995,0.541,1.011,0.041,1.02,-0.2,0.758,1.708,0.51,0.002,0.004,0.006,0.001,258.46,301.42,38.08,14.383
Turkey,2006,TUR,69601328,1.12834E+12,20.841,0.299,282.267,17.498,6.609,250.5,-4.852,-1.9,3.599,0.222,0.227,4.055,0.25,0.255,111.575,1.603,408.388,5771.773,12161.532,2490.698,3.216,462.032,6613.447,2350.75,56.689,15888.103,0.98,0.135,0.002,62.166,0.893,4.75,4.133,-31.767,-0.456,39.8,0.572,26.9,0.386,83.084,1.194,0.064,4.466,1105.833,1.982,0.923,0.702,0.915,1.72,0.475,0.646,0.423,0.026,0.302,0.982,0.546,1.046,0.039,1.129,-0.626,0.739,1.768,0.515,0.002,0.004,0.006,0.001,287.68,330.64,44.902,15.908
Turkey,2007,TUR,70468864,1.19169E+12,22.78,0.323,313.578,31.311,11.093,275.986,25.486,10.174,3.916,0.232,0.235,4.45,0.263,0.267,126.044,1.789,431.168,6085.351,12437.518,2616.741,3.349,534.037,6575.854,2438.616,61.439,16664.893,0.985,0.133,0.002,72.005,1.022,5.112,4.503,-37.593,-0.533,42.27,0.6,25.68,0.364,87.866,1.247,0.067,4.751,1174.356,2.017,0.995,0.768,0.987,1.733,0.488,0.648,0.435,0.026,0.337,0.97,0.552,1.082,0.037,1.265,-0.847,0.779,1.832,0.522,0.002,0.004,0.007,0.001,317.29,360.25,49.767,15.871
Turkey,2008,TUR,71320728,1.21376E+12,24.85,0.348,310.532,-3.046,-0.971,272.427,-3.559,-1.289,3.82,0.224,0.231,4.354,0.256,0.264,122.868,1.723,456.018,6395.883,12709.944,2739.609,3.484,605.586,6537.749,2525.496,65.69,16521.768,0.971,0.135,0.002,71.548,1.003,5.011,4.409,-38.106,-0.534,42.84,0.601,23.83,0.334,86.88,1.218,0.06,4.251,1178.344,2.173,0.968,0.742,0.931,1.752,0.5,0.65,0.445,0.026,0.368,0.958,0.557,1.106,0.036,1.22,-0.821,0.772,1.637,0.528,0.002,0.004,0.007,0.001,314.43,357.38,39.677,12.777
Turkey,2009,TUR,72225648,1.15502E+12,27.04,0.374,316.319,5.787,1.864,290.012,17.585,6.455,4.015,0.251,0.243,4.38,0.274,0.265,130.356,1.805,483.057,6712.203,12999.956,2869.966,3.622,676.946,6511.441,2609.236,69.375,16535.234,1.034,0.138,0.002,71.36,0.988,4.991,4.396,-26.308,-0.364,42.41,0.587,26.78,0.371,83.74,1.159,0.051,3.685,1194.268,2.3,1.002,0.792,1.001,1.776,0.512,0.652,0.457,0.026,0.398,0.947,0.562,1.122,0.036,1.241,-0.523,0.761,1.513,0.535,0.002,0.004,0.007,0.001,317.49,360.46,8.246,2.607
Turkey,2010,TUR,73195352,1.27614E+12,29.977,0.41,316.036,-0.283,-0.089,270.053,-19.959,-6.882,3.689,0.212,0.214,4.318,0.248,0.251,129.616,1.771,513.034,7028.239,13270.01,2999.582,3.778,748.6,6465.458,2689.759,73.485,17211.758,0.987,0.156,0.002,71.655,0.979,5.061,4.474,-45.983,-0.628,42.38,0.579,26.26,0.359,80.523,1.1,0.056,4.11,1259.821,2.389,0.947,0.707,0.931,1.803,0.523,0.653,0.467,0.027,0.424,0.934,0.566,1.143,0.041,1.157,-0.951,0.709,1.671,0.542,0.002,0.004,0.007,0.001,327.48,370.45,36.024,11.399
Turkey,2011,TUR,74173856,1.40399E+12,31.454,0.424,341.862,25.826,8.172,312.587,42.534,15.75,4.214,0.223,0.232,4.609,0.243,0.254,135.242,1.823,544.488,7370.101,13582.596,3134.824,3.929,834.648,6436.183,2773.956,78.256,18146.143,0.959,0.151,0.002,86.048,1.16,5.299,4.494,-29.275,-0.395,44,0.593,26.15,0.353,84.197,1.135,0.064,4.771,1345.969,2.33,0.991,0.792,0.918,1.827,0.535,0.656,0.477,0.027,0.457,0.923,0.57,1.168,0.041,1.351,-0.59,0.739,1.736,0.55,0.002,0.004,0.008,0.001,333.37,393.04,44.096,12.899
Turkey,2012,TUR,75277440,1.44192E+12,31.372,0.417,355.883,14.02,4.101,326.094,13.507,4.321,4.332,0.226,0.228,4.728,0.247,0.249,141.611,1.881,575.86,7725.984,13908.69,3276.434,4.072,921.742,6406.394,2863.684,84.192,18988.32,0.991,0.144,0.002,87.094,1.157,5.428,4.635,-29.788,-0.396,45.46,0.604,28.31,0.376,89.728,1.192,0.079,5.935,1429.392,2.266,1.017,0.819,0.949,1.847,0.547,0.659,0.488,0.027,0.487,0.913,0.575,1.206,0.038,1.34,-0.617,0.777,2.148,0.559,0.002,0.005,0.008,0.001,348.92,408.59,42.238,11.869
Turkey,2013,TUR,76576120,1.51023E+12,33.913,0.443,347.153,-8.73,-2.453,327.367,1.273,0.39,4.275,0.217,0.231,4.533,0.23,0.245,125.422,1.638,609.773,8073.137,14236.058,3401.856,4.218,1008.434,6386.608,2958.041,90.815,18532.307,0.94,0.146,0.002,86.692,1.132,5.216,4.437,-19.786,-0.258,44.42,0.58,30.78,0.402,94.357,1.232,0.086,6.623,1419.132,2.348,0.983,0.819,0.835,1.869,0.558,0.662,0.495,0.028,0.515,0.904,0.58,1.249,0.038,1.325,-0.428,0.812,2.252,0.568,0.002,0.005,0.008,0.001,339.78,399.45,39.89,11.491
Turkey,2014,TUR,78112064,1.57059E+12,34.498,0.442,363.866,16.714,4.814,339.867,12.5,3.818,4.351,0.216,0.232,4.658,0.232,0.249,130.305,1.668,644.271,8437.003,14575.925,3532.161,4.364,1101.971,6362.609,3057.038,97.198,18718.594,0.931,0.145,0.002,93.537,1.197,5.437,4.673,-23.999,-0.307,46.62,0.597,30.61,0.392,98.998,1.267,0.082,6.383,1462.148,2.3,1.023,0.839,0.866,1.888,0.569,0.665,0.503,0.028,0.544,0.894,0.586,1.283,0.038,1.406,-0.488,0.848,2.094,0.578,0.003,0.005,0.008,0.001,365.03,424.7,35.743,9.823
Turkey,2015,TUR,79646176,1.63784E+12,34.441,0.432,384.33,20.464,5.624,366.34,26.473,7.789,4.6,0.224,0.228,4.825,0.235,0.239,138.794,1.743,678.712,8821.333,14942.266,3670.955,4.518,1198.408,6344.619,3165.681,103.059,20173.496,0.981,0.155,0.002,96.438,1.211,5.424,4.675,-17.99,-0.226,42.51,0.534,31.02,0.389,108.643,1.364,0.074,5.861,1606.742,2.384,1.081,0.895,0.944,1.908,0.581,0.67,0.512,0.028,0.573,0.885,0.593,1.308,0.04,1.421,-0.334,0.911,1.936,0.589,0.003,0.005,0.009,0.001,372.37,432.04,28.339,7.374
Turkey,2016,TUR,81019400,1.4985E+12,37.528,0.463,405.305,20.974,5.457,386.288,19.948,5.445,4.768,0.258,0.229,5.003,0.27,0.24,151.631,1.872,716.24,9226.639,15328.554,3822.586,4.676,1290.26,6325.603,3283.528,109.347,20824.393,1.126,0.158,0.002,91.852,1.134,5.665,5.312,-19.016,-0.235,44.56,0.55,33.27,0.411,117.847,1.455,0.078,6.288,1687.18,2.523,1.141,0.964,1.056,1.933,0.594,0.675,0.523,0.029,0.597,0.877,0.602,1.337,0.042,1.317,-0.42,0.98,2.095,0.599,0.003,0.005,0.009,0.001,430.35,459,13.998,3.454
Turkey,2017,TUR,82089824,1.61046E+12,39.469,0.481,430.22,24.916,6.147,412.853,26.565,6.877,5.029,0.256,0.231,5.241,0.267,0.241,157.938,1.924,755.709,9656.858,15741.406,3980.524,4.833,1395.15,6308.236,3404.294,116.349,21773.725,1.11,0.157,0.002,104.89,1.278,6.102,5.753,-17.367,-0.212,44.98,0.548,32.87,0.4,120.765,1.471,0.085,7.002,1787.401,2.617,1.192,1.021,1.089,1.959,0.607,0.681,0.534,0.029,0.625,0.869,0.61,1.372,0.04,1.468,-0.401,0.986,2.316,0.61,0.003,0.005,0.009,0.001,472.27,500.91,11.987,2.786
Turkey,2018,TUR,82809304,1.65598E+12,39.413,0.476,422.569,-7.651,-1.779,407.18,-5.673,-1.374,4.917,0.246,0.23,5.103,0.255,0.239,163.039,1.969,795.122,10079.428,16148.587,4143.563,5.008,1490.631,6292.847,3521.961,123.142,21345.375,1.067,0.174,0.002,95.482,1.153,6.029,5.684,-15.389,-0.186,47.1,0.569,32.69,0.395,117.667,1.421,0.082,6.793,1767.596,2.512,1.147,0.993,1.106,1.981,0.619,0.686,0.545,0.029,0.645,0.862,0.618,1.402,0.042,1.268,-0.368,0.959,2.246,0.62,0.003,0.006,0.01,0.001,470.65,499.29,4.37,1.034
Turkey,2019,TUR,83481688,,32.349,0.387,401.72,-20.849,-4.934,387.906,-19.274,-4.733,4.647,,0.211,4.812,,0.219,164.972,1.976,827.471,10481.146,16536.492,4308.535,5.19,1573.772,6279.033,3636.821,129.357,21973.062,,0.183,0.002,83.141,0.996,5.851,5.509,-13.813,-0.165,48.54,0.581,34.75,0.416,114.86,1.376,0.074,6.215,1834.348,2,1.083,0.932,1.12,1.982,0.63,0.691,0.556,0.029,0.66,0.855,0.624,1.423,0.042,1.087,-0.303,0.93,2.027,0.629,0.003,0.006,0.01,0.001,459.86,488.47,-6.167,-1.535
Uganda,1990,UGA,17586634,16268766208,0.01,0.001,0.761,-0.04,-4.951,17.725,-2.531,-12.496,1.008,1.09,3.104,0.043,0.047,0.133,0,0,1.399,27.142,1932.092,0,0,0,2942.485,25.743,,324.679,0.351,0,0,0,0,0.814,1.725,16.964,0.965,8.02,0.456,5.7,0.324,0.751,0.043,,,5.71,0.002,0.003,0.064,0,0.011,0.003,0.139,0,0,0,0.5,0.01,,0,0,0.348,0.008,,0.17,0,0.001,0.002,0,30.34,14.31,0.756,99.366
Uganda,1991,UGA,18171944,16538917888,0.018,0.001,0.78,0.019,2.491,19.21,1.485,8.375,1.057,1.161,3.18,0.043,0.047,0.129,0,0,1.416,27.922,1951.302,0,0,0,2960.915,26.505,,332.455,0.365,0,0,0,0,0.824,1.706,18.43,1.014,8.46,0.466,5.9,0.325,0.762,0.042,,,6.041,0.003,0.003,0.069,0,0.011,0.003,0.137,0,0,0,0.499,0.01,,0,0,0.387,0.008,,0.17,0,0.001,0.002,0,31,14.97,0.765,98.159
Uganda,1992,UGA,18801968,17483616256,0.017,0.001,0.798,0.018,2.306,17.909,-1.301,-6.773,0.952,1.024,2.62,0.042,0.046,0.117,0,0,1.434,28.72,1969.211,0,0,0,2978.026,27.286,,363.582,0.391,0,0,0,0,0.814,1.667,17.111,0.91,8.69,0.462,6,0.319,0.78,0.042,,,6.836,0.003,0.004,0.065,0,0.011,0.003,0.136,0,0,0,0.498,0.009,,0,0,0.35,0.008,,0.169,0,0.001,0.002,0,31.34,15.31,0.801,100.464
Uganda,1993,UGA,19462960,18599690240,0.017,0.001,0.797,0,-0.042,16.882,-1.026,-5.73,0.867,0.908,2.45,0.041,0.043,0.116,0,0,1.451,29.517,1986.093,0,0,0,2994.111,28.066,,354.102,0.371,0,0,0,0,0.804,1.627,16.085,0.826,8.9,0.457,6.13,0.315,0.78,0.04,,,6.892,0.003,0.003,0.061,0,0.01,0.003,0.135,0,0,0,0.496,0.009,,0,0,0.33,0.008,,0.169,0,0.001,0.002,0,31.67,15.64,0.97,121.685
Uganda,1994,UGA,20125026,19993296896,0.012,0.001,0.708,-0.089,-11.196,15.511,-1.372,-8.125,0.771,0.776,2.176,0.035,0.035,0.099,0,0,1.463,30.225,2001.604,0,0,0,3008.913,28.762,,354.216,0.357,0,0,0,0,0.76,1.557,14.803,0.736,8.73,0.434,6.04,0.3,0.696,0.035,,,7.129,0.002,0.003,0.055,0,0.01,0.003,0.133,0,0,0,0.494,0.009,,0,0,0.28,0.008,,0.168,0,0.001,0.002,0,31.33,15.3,0.997,140.799
Uganda,1995,UGA,20680834,21811142656,0.028,0.001,0.925,0.217,30.686,16.388,0.877,5.653,0.792,0.751,2.28,0.045,0.042,0.129,0,0,1.491,31.151,2017.991,0,0,0,3024.375,29.66,,347.494,0.329,0,0,0,0,0.778,1.555,15.462,0.748,9.15,0.442,6.18,0.299,0.898,0.043,,,7.186,0.004,0.004,0.057,0,0.01,0.003,0.132,0,0,0,0.493,0.009,,0,0,0.292,0.01,,0.168,0,0.001,0.002,0,32.15,16.08,1.023,110.538
Uganda,1996,UGA,21249570,23216443392,0.08,0.004,1.018,0.093,10.006,13.989,-2.399,-14.639,0.658,0.603,1.868,0.048,0.044,0.136,0,0,1.571,32.169,2031.98,0,0,0,3037.346,30.598,,352.338,0.322,0,0,0,0,0.796,1.557,12.971,0.61,9.78,0.46,6.38,0.3,0.938,0.044,,,7.487,0.013,0.004,0.048,0,0.01,0.003,0.13,0,0,0,0.49,0.009,,0,0,0.245,0.01,,0.167,0,0.001,0.002,0,33.08,16.91,0.703,69.054
Uganda,1997,UGA,21876938,24283123712,0.091,0.004,1.062,0.044,4.307,16.084,2.096,14.981,0.735,0.662,2.022,0.049,0.044,0.133,0,0,1.662,33.231,2048.064,0,0,0,3052.368,31.569,,363.639,0.328,0,0,0,0,0.82,1.58,15.022,0.687,10.72,0.49,6.86,0.314,0.971,0.044,,,7.955,0.014,0.004,0.051,0,0.01,0.003,0.129,0,0,0,0.487,0.009,,0,0,0.211,0.01,,0.167,0,0.001,0.002,0,34.56,17.94,0.791,74.491
Uganda,1998,UGA,22537658,25735383040,0.099,0.004,1.209,0.147,13.825,14.692,-1.392,-8.655,0.652,0.571,1.726,0.054,0.047,0.142,0,0,1.76,34.439,2062.757,0,0,0,3065.852,32.679,,377.727,0.331,0,0,0,0,0.85,1.594,13.484,0.598,11.43,0.507,7.37,0.327,1.11,0.049,,,8.513,0.015,0.005,0.049,0,0.01,0.003,0.127,0,0,0,0.485,0.009,,0,0,0.246,0.011,,0.166,0,0.001,0.002,0,35.93,19.15,1.331,110.143
Uganda,1999,UGA,23279246,27748050944,0.104,0.004,1.255,0.046,3.803,23.165,8.473,57.671,0.995,0.835,2.715,0.054,0.045,0.147,0,0,1.864,35.694,2085.922,0,0,0,3087.763,33.83,,366.538,0.308,0,0,0,0,0.796,1.531,21.911,0.941,11.43,0.491,7.05,0.303,1.15,0.049,,,8.533,0.015,0.005,0.077,0,0.011,0.003,0.126,0,0,0,0.484,0.01,,0,0,0.399,0.011,,0.166,0.001,0.001,0.002,0,35.63,18.53,1.332,106.151
Uganda,2000,UGA,24020710,28839088128,0.108,0.004,1.361,0.106,8.46,22.502,-0.663,-2.863,0.937,0.78,2.174,0.057,0.047,0.131,0,0,1.972,37.055,2108.424,0,0,0,3108.904,35.083,,430.945,0.359,0,0,0,0,0.786,1.476,21.141,0.88,11.32,0.471,6.98,0.291,1.253,0.052,,,10.352,0.015,0.005,0.074,0,0.011,0.004,0.125,0,0,0,0.484,0.01,,0,0,0.413,0.012,,0.166,0.001,0.001,0.002,0,35.46,18.87,1.379,101.341
Uganda,2001,UGA,24763328,31387265024,0.124,0.005,1.417,0.056,4.131,26.039,3.537,15.719,1.052,0.83,2.467,0.057,0.045,0.134,0,0,2.096,38.472,2134.463,0,0,0,3133.526,36.376,,426.191,0.336,0,0,0,0,0.776,1.418,24.622,0.994,11.04,0.446,6.92,0.279,1.293,0.052,,,10.554,0.016,0.006,0.086,0,0.011,0.004,0.124,0,0,0,0.484,0.01,,0,0,0.52,0.012,,0.166,0.001,0.001,0.002,0,35.11,19.22,1.355,95.634
Uganda,2002,UGA,25545098,33626853376,0.142,0.006,1.446,0.029,2.056,31.344,5.305,20.374,1.227,0.932,2.897,0.057,0.043,0.134,0,0,2.238,39.918,2165.808,0,0,0,3163.424,37.681,,423.493,0.322,0,0,0,0,0.791,1.414,29.898,1.17,11.63,0.455,7.14,0.28,1.304,0.051,,,10.818,0.018,0.006,0.1,0,0.011,0.004,0.124,0,0,0,0.485,0.01,,0,0,0.577,0.013,,0.166,0.001,0.001,0.002,0,36.12,20.21,1.426,98.631
Uganda,2003,UGA,26354740,35593797632,0.139,0.005,1.513,0.067,4.6,30.422,-0.923,-2.944,1.154,0.855,2.667,0.057,0.043,0.133,0,0,2.377,41.431,2196.229,0,0,0,3192.333,39.055,,432.856,0.32,0,0,0,0,0.841,1.445,28.909,1.097,12.76,0.484,7.91,0.3,1.374,0.052,,,11.408,0.016,0.005,0.091,0,0.011,0.004,0.123,0,0,0,0.485,0.01,,0,0,0.511,0.013,,0.166,0.001,0.001,0.002,0,38.08,22.17,1.232,81.419
Uganda,2004,UGA,27146082,37411397632,0.149,0.005,1.607,0.095,6.263,20.953,-9.468,-31.123,0.772,0.56,1.724,0.059,0.043,0.132,0,0,2.526,43.039,2217.183,0,0,0,3211.679,40.513,,447.659,0.325,0,0,0,0,0.821,1.407,19.346,0.713,12.92,0.476,7.79,0.287,1.458,0.054,,,12.152,0.016,0.006,0.062,0,0.012,0.004,0.122,0,0,0,0.484,0.01,,0,0,0.361,0.013,,0.166,0.001,0.001,0.002,0,38.19,22.3,1.366,84.988
Uganda,2005,UGA,27946586,40921112576,0.164,0.006,2.018,0.41,25.534,20.045,-0.909,-4.336,0.717,0.49,1.453,0.072,0.049,0.146,0,0,2.69,45.057,2237.228,0,0,0,3229.706,42.367,,493.468,0.337,0,0,0,0,0.868,1.438,18.027,0.645,13.76,0.492,8.54,0.306,1.854,0.066,,,13.791,0.017,0.007,0.058,0,0.012,0.004,0.121,0,0,0,0.483,0.01,,0,0,0.382,0.017,,0.166,0.001,0.001,0.002,0,40.18,24.27,1.529,75.784
Uganda,2006,UGA,28773230,43572248576,0.163,0.006,2.383,0.365,18.11,19.714,-0.331,-1.65,0.685,0.452,1.471,0.083,0.055,0.178,0,0,2.853,47.44,2256.942,0,0,0,3247.037,44.587,,465.703,0.308,0,0,0,0,0.797,1.349,17.331,0.602,13.05,0.454,7.51,0.261,2.22,0.077,,,13.4,0.015,0.008,0.055,0,0.012,0.004,0.12,0,0,0,0.482,0.01,,0,0,0.342,0.02,,0.166,0.001,0.001,0.002,0,38.81,22.93,1.637,68.674
Uganda,2007,UGA,29629804,46853861376,0.145,0.005,2.71,0.327,13.703,21.433,1.719,8.719,0.723,0.457,1.326,0.091,0.058,0.168,0,0,2.998,50.15,2278.375,0,0,0,3265.76,47.152,,545.608,0.345,0,0,0,0,0.862,1.397,18.723,0.632,14.11,0.476,8.56,0.289,2.565,0.087,,,16.166,0.013,0.009,0.06,0,0.012,0.004,0.119,0,0,0,0.482,0.011,,0,0,0.422,0.023,,0.166,0.001,0.001,0.002,0,41.4,25.54,1.786,65.889
Uganda,2008,UGA,30509868,51468918784,0.186,0.006,2.78,0.07,2.569,20.55,-0.883,-4.12,0.674,0.399,1.209,0.091,0.054,0.163,0,0,3.183,52.93,2298.925,0,0,0,3283.53,49.746,,557.287,0.33,0,0,0,0,1.05,1.571,17.77,0.582,18.28,0.599,10.81,0.354,2.594,0.085,,,17.003,0.016,0.009,0.056,0,0.012,0.004,0.118,0,0,0,0.481,0.011,,0,0,0.383,0.023,,0.167,0.001,0.001,0.002,0,47.92,32.04,1.958,70.427
Uganda,2009,UGA,31412526,55303700480,0.201,0.006,3,0.22,7.921,23.005,2.455,11.948,0.732,0.416,1.325,0.095,0.054,0.173,0,0,3.384,55.929,2321.93,0,0,0,3303.536,52.545,,552.865,0.314,0,0,0,0,1.045,1.55,20.005,0.637,18.71,0.596,10.76,0.343,2.799,0.089,,,17.367,0.017,0.01,0.063,0,0.012,0.004,0.117,0,0,0,0.481,0.011,,0,0,0.397,0.025,,0.168,0.001,0.001,0.002,0,48.68,32.82,2.387,79.555
Uganda,2010,UGA,32341724,59228536832,0.323,0.01,3.57,0.57,18.995,22.403,-0.603,-2.62,0.693,0.378,1.146,0.11,0.06,0.183,0,0,3.707,59.499,2344.333,0,0,0,3322.368,55.792,,604.45,0.33,0,0,0,0,1.066,1.557,18.833,0.582,19.71,0.609,11.47,0.355,3.246,0.1,,,19.549,0.026,0.011,0.059,0,0.013,0.004,0.115,0,0,0,0.48,0.012,,0,0,0.389,0.029,,0.169,0.001,0.001,0.002,0,50.36,34.48,2.341,65.582
Uganda,2011,UGA,33295738,62855835648,0.395,0.012,3.824,0.254,7.128,19.762,-2.64,-11.785,0.594,0.314,0.966,0.115,0.061,0.187,0,0,4.102,63.323,2364.095,0,0,0,3338.307,59.221,,614.269,0.325,0,0,0,0,1.035,1.512,15.938,0.479,19.53,0.587,11.22,0.337,3.43,0.103,,,20.453,0.029,0.011,0.05,0,0.014,0.005,0.114,0,0,0,0.479,0.012,,0,0,0.321,0.03,,0.17,0.001,0.001,0.002,0,50.34,34.47,2.644,69.142
Uganda,2012,UGA,34273296,64257404928,0.428,0.012,3.627,-0.197,-5.154,16.304,-3.458,-17.498,0.476,0.254,0.823,0.106,0.056,0.183,0,0,4.53,66.95,2380.4,0,0,0,3350.984,62.42,,577.693,0.308,0,0,0,0,1.052,1.516,12.677,0.37,20.4,0.595,11.95,0.349,3.199,0.093,,,19.799,0.031,0.01,0.041,0,0.015,0.005,0.113,0,0,0,0.477,0.013,,0,0,0.263,0.028,,0.17,0.001,0.001,0.002,0,51.97,36.06,2.292,63.189
Uganda,2013,UGA,35273568,66627399680,0.358,0.01,3.755,0.128,3.516,14.014,-2.291,-14.05,0.397,0.21,0.61,0.106,0.056,0.163,0,0,4.888,70.705,2394.413,0,0,0,3361.244,65.816,,651.414,0.345,0,0,0,0,1.021,1.471,10.259,0.291,20.49,0.581,11.85,0.336,3.397,0.096,,,22.978,0.025,0.011,0.035,0,0.015,0.005,0.111,0,0,0,0.476,0.013,,0,0,0.222,0.029,,0.171,0.001,0.001,0.002,0,51.88,36.01,2.269,60.443
Uganda,2014,UGA,36336544,70033965056,0.393,0.011,4.09,0.335,8.926,12.847,-1.167,-8.328,0.354,0.183,0.485,0.113,0.058,0.154,0,0,5.281,74.794,2407.26,0,0,0,3370.001,69.513,,728.951,0.378,0,0,0,0,1.02,1.457,8.757,0.241,20.98,0.577,12.01,0.331,3.697,0.102,,,26.488,0.026,0.011,0.032,0,0.015,0.005,0.11,0,0,0,0.474,0.013,,0,0,0.178,0.032,,0.171,0.001,0.001,0.002,0,52.95,37.06,2.439,59.649
Uganda,2015,UGA,37477356,73613877248,0.349,0.009,4.526,0.436,10.659,11.011,-1.836,-14.29,0.294,0.15,0.415,0.121,0.061,0.171,0,0,5.629,79.32,2418.271,0,0,0,3376.486,73.69,,707.743,0.36,0,0,0,0,1.041,1.465,6.485,0.173,21.91,0.585,12.44,0.332,4.177,0.111,,,26.524,0.024,0.013,0.027,0,0.016,0.005,0.108,0,0,0,0.471,0.014,,0,0,0.12,0.035,,0.171,0.001,0.001,0.003,0,54.91,39.03,2.224,49.153
Uganda,2016,UGA,38748308,77532053504,0.373,0.01,4.789,0.263,5.816,11.054,0.043,0.394,0.285,0.143,0.373,0.124,0.062,0.162,0,0,6.002,84.109,2429.325,0,0,0,3382.751,78.106,,765.058,0.382,0,0,0,0,1.039,1.449,6.265,0.162,22.32,0.576,13.01,0.336,4.416,0.114,,,29.645,0.025,0.013,0.028,0,0.016,0.005,0.107,0,0,0,0.469,0.014,,0,0,0.138,0.037,,0.172,0.001,0.001,0.003,0,56.13,40.26,2.157,45.044
Uganda,2017,UGA,40127096,81428807680,0.376,0.009,5.377,0.588,12.281,11.166,0.112,1.011,0.278,0.137,0.346,0.134,0.066,0.166,0,0,6.378,89.485,2440.491,0,0,0,3388.541,83.108,,804.894,0.397,0,0,0,0,1.028,1.424,5.789,0.144,22.86,0.57,13.26,0.33,5.001,0.125,,,32.298,0.025,0.015,0.028,0,0.017,0.006,0.106,0,0,0,0.467,0.015,,0,0,0.134,0.041,,0.173,0.001,0.001,0.003,0,57.15,41.27,2.252,41.881
Uganda,2018,UGA,41515400,86584074240,0.329,0.008,5.631,0.254,4.723,10.87,-0.296,-2.648,0.262,0.126,0.311,0.136,0.065,0.161,0,0,6.707,95.116,2451.361,0,0,0,3393.78,88.409,,841.204,0.403,0,0,0,0,1.032,1.413,5.24,0.126,23.55,0.567,13.43,0.323,5.302,0.128,,,34.923,0.021,0.015,0.027,0,0.017,0.006,0.104,0,0,0,0.465,0.016,,0,0,0.125,0.043,,0.173,0.001,0.001,0.003,0,58.68,42.84,2.19,38.887
